site_id,date,site_orders,site_views,site_units,site_revenue,impressions,clicks,channel_orders,cost,channel_revenue,channel_aov,cr,site_aov,cos
38,3/11/2017,4,349,6,984.94,10045,146,1,59.33,398.97,398.9700012,0.0068,246.2350,0.1487
32,3/6/2017,18,2133,73,18145.76,29681,395,8,288.93,7620.97,952.6212349,0.0203,1008.0978,0.0379
52,3/22/2017,24,6427,41,12640.09,38430,552,1,238.68,111.08,111.0800018,0.0018,526.6704,2.1487
22,2/26/2017,8,5836,8,7372.00,16743,136,0,92.99,0.00,,0.0000,921.5000,
21,3/11/2017,10,881,14,1190.17,29448,378,6,30.41,637.94,106.3233333,0.0159,119.0170,0.0477
10,2/26/2017,46,3454,178,9187.01,46601,488,6,380.43,1582.70,263.7833296,0.0123,199.7176,0.2404
37,3/8/2017,275,17081,772,31959.18,56530,649,15,371.25,800.41,53.36066691,0.0231,116.2152,0.4638
27,3/19/2017,331,14667,1445,44110.18,85311,1729,41,1017.17,5299.51,129.2563408,0.0237,133.2634,0.1919
49,3/9/2017,75,2848,106,5129.41,48914,1326,65,192.41,4677.42,71.96030777,0.0490,68.3921,0.0411
36,3/3/2017,49,5018,67,5172.40,4353,63,3,39.08,310.00,103.3333333,0.0476,105.5592,0.1261
1,3/16/2017,20,3129,24,13389.59,120989,2004,12,668.06,8986.97,748.9141719,0.0060,669.4795,0.0743
11,3/8/2017,46,4331,53,3009.99,79517,1352,20,352.49,1182.70,59.13499904,0.0148,65.4346,0.2980
12,3/7/2017,7,2441,11,3491.50,23698,322,1,128.48,284.95,284.9500122,0.0031,498.7857,0.4509
52,2/26/2017,26,6548,58,12962.64,39312,515,6,273.38,2610.75,435.125,0.0117,498.5631,0.1047
35,2/24/2017,5813,1000,13729,319158.56,92476,578,28,326.99,1148.35,41.01249964,0.0484,54.9043,0.2847
33,3/22/2017,842,21340,3481,86818.34,82473,857,29,1024.74,1750.74,60.37034521,0.0338,103.1097,0.5853
29,2/25/2017,3,985,30,209.22,21007,365,4,103.08,236.80,59.20000076,0.0110,69.7400,0.4353
39,3/10/2017,32,1427,178,2527.47,62675,1093,11,105.03,499.62,45.41999964,0.0101,78.9834,0.2102
22,2/24/2017,14,4971,17,10818.70,13591,72,1,63.37,339.00,339,0.0139,772.7643,0.1869
13,3/19/2017,60,6554,192,3049.00,9536,172,3,90.34,93.77,31.25666682,0.0174,50.8167,0.9634
45,3/5/2017,4,417,4,1994.98,58693,279,2,95.8,1365.99,682.9949951,0.0072,498.7450,0.0701
48,3/10/2017,42,4738,740,9609.78,27899,532,9,317.55,1530.94,170.1044447,0.0169,228.8043,0.2074
35,3/22/2017,4417,1579,10383,237189.50,87278,601,9,303.61,375.68,41.74222226,0.0150,53.6992,0.8082
42,2/24/2017,1219,69443,2478,123871.61,918680,7900,207,7258.39,14366.89,69.40526555,0.0262,101.6174,0.5052
37,3/9/2017,388,18754,1033,45841.09,56128,633,14,363.82,807.42,57.67285769,0.0221,118.1471,0.4506
36,2/28/2017,187,3231,282,28593.00,5305,64,2,46.45,60.00,30,0.0313,152.9037,0.7742
18,3/3/2017,456,20504,3079,74599.91,30152,386,9,157.25,752.37,83.59666612,0.0233,163.5963,0.2090
47,3/16/2017,56,16129,74,5775.32,26493,728,15,59.72,807.20,53.81333288,0.0206,103.1307,0.0740
2,3/14/2017,30,1432,345,5395.17,35305,301,4,132.76,416.45,104.1124976,0.0133,179.8390,0.3188
21,3/18/2017,15,859,28,763.94,24425,293,9,32.24,332.76,36.97333331,0.0307,50.9293,0.0969
51,3/2/2017,137,2006,530,14869.81,17614,139,9,183.6,848.81,94.31222026,0.0647,108.5388,0.2163
41,2/28/2017,15,1026,42,3735.30,21671,274,8,234.97,1264.70,158.0875001,0.0292,249.0200,0.1858
29,3/7/2017,11,1674,136,1537.61,35195,669,5,195.29,613.22,122.6440014,0.0075,139.7827,0.3185
48,3/4/2017,16,1582,212,2768.62,11212,232,1,39.5,79.55,79.55000305,0.0043,173.0387,0.4965
47,3/5/2017,30,13066,33,1968.37,24627,666,13,45.32,416.38,32.02923056,0.0195,65.6123,0.1088
33,3/4/2017,1470,28306,5790,143847.81,142935,1297,65,1840.31,3351.79,51.56599996,0.0501,97.8557,0.5491
41,3/19/2017,14,596,19,2410.99,16961,146,5,96.28,236.00,47.2,0.0342,172.2136,0.4080
35,3/19/2017,5890,1218,13340,314151.90,92190,627,24,340.21,957.82,39.90916669,0.0383,53.3365,0.3552
25,3/5/2017,250,4510,571,7750.67,0,0,0,0,0.00,,,31.0027,
37,3/10/2017,284,16164,706,33169.50,53903,572,14,326.91,773.33,55.23785748,0.0245,116.7940,0.4227
32,3/20/2017,19,1908,55,15949.88,26816,310,6,287.81,2788.93,464.8216654,0.0194,839.4674,0.1032
53,3/8/2017,200,17357,295,12072.61,120593,1466,29,502.18,1091.50,37.63793107,0.0198,60.3631,0.4601
27,3/10/2017,300,14625,1490,43844.32,83512,1594,55,1157.39,7092.30,128.9509087,0.0345,146.1477,0.1632
42,3/8/2017,1882,79201,4053,202031.89,715370,6704,281,5716.04,20078.57,71.45398588,0.0419,107.3496,0.2847
34,2/27/2017,21,5428,29,4329.59,40744,593,6,230.12,597.16,99.52666728,0.0101,206.1710,0.3854
19,3/16/2017,10,3044,24,14522.97,67077,797,2,198.54,2113.95,1056.975006,0.0025,1452.2970,0.0939
8,2/26/2017,492,7204,863,11372.31,53057,600,47,105.45,1361.41,28.96617006,0.0783,23.1145,0.0775
29,3/3/2017,7,1051,24,408.67,23389,433,4,132.98,222.01,55.50250006,0.0092,58.3814,0.5990
43,3/22/2017,183,13912,636,9720.37,67260,706,9,222.91,326.84,36.31555578,0.0127,53.1168,0.6820
24,3/9/2017,18,1221,25,645.25,49509,597,5,141.01,144.31,28.86199989,0.0084,35.8472,0.9771
27,3/14/2017,374,15117,2526,56217.72,81293,1520,60,1145.36,6475.97,107.9328337,0.0395,150.3147,0.1769
4,2/26/2017,1775,267205,13082,162723.69,196415,2844,73,1184.17,3737.13,51.1935614,0.0257,91.6753,0.3169
48,3/3/2017,51,2734,715,10854.47,24789,429,8,248.63,1658.56,207.3200002,0.0186,212.8327,0.1499
51,3/6/2017,83,1030,301,9153.05,12718,116,10,180.08,574.74,57.47399998,0.0862,110.2777,0.3133
8,3/3/2017,1248,17841,3435,42044.10,62644,843,49,127.22,1790.90,36.54897918,0.0581,33.6892,0.0710
30,3/13/2017,702,100864,3799,49944.71,43761,569,4,115.28,146.99,36.74750042,0.0070,71.1463,0.7843
26,3/11/2017,87,18477,110,7317.50,29573,381,9,177.62,384.56,42.72888936,0.0236,84.1092,0.4619
29,2/23/2017,7,1305,56,290.23,24019,443,1,145.89,90.96,90.95999908,0.0023,41.4614,1.6039
45,3/17/2017,0,245,0,0.00,29755,156,0,47.31,0.00,,0.0000,,
46,3/18/2017,130,16179,3157,30679.90,101006,1276,22,561.2,1393.51,63.34136302,0.0172,235.9992,0.4027
46,2/28/2017,177,14320,2940,46090.29,94353,1080,31,716.6,7311.94,235.8690312,0.0287,260.3971,0.0980
11,3/9/2017,53,4621,99,5185.24,102829,1732,47,512.05,4975.08,105.8527663,0.0271,97.8347,0.1029
3,2/26/2017,97,1666,574,4809.97,78767,846,60,106.26,2225.08,37.08466681,0.0709,49.5873,0.0478
41,3/22/2017,28,1339,56,5980.05,24406,282,3,202.44,247.65,82.55000051,0.0106,213.5732,0.8174
18,2/25/2017,407,20877,2867,56314.92,29590,463,21,126.65,1676.95,79.85476185,0.0454,138.3659,0.0755
18,3/4/2017,428,19784,2127,51205.06,30329,447,13,157.17,701.65,53.97307645,0.0291,119.6380,0.2240
47,2/27/2017,68,17385,81,5995.13,25172,715,18,46.36,708.31,39.35055584,0.0252,88.1637,0.0655
39,3/21/2017,36,1231,174,2192.29,58492,925,12,125.7,742.47,61.87250022,0.0130,60.8969,0.1693
41,3/11/2017,9,540,22,2594.00,20199,197,6,167.59,732.00,122,0.0305,288.2222,0.2289
13,3/7/2017,62,9069,161,2907.50,9690,129,7,84.58,272.25,38.89285714,0.0543,46.8952,0.3107
31,3/7/2017,97,10911,520,7674.44,47160,883,11,247.81,577.56,52.50545415,0.0125,79.1179,0.4291
25,3/10/2017,363,5593,825,16621.31,13009,84,4,180.55,189.29,47.32250023,0.0476,45.7887,0.9538
36,2/27/2017,102,3164,261,17901.20,4602,48,5,31.31,894.50,178.9,0.1042,175.5020,0.0350
55,3/15/2017,21,7299,30,12821.26,158063,1401,11,883.75,3527.91,320.7190912,0.0079,610.5362,0.2505
4,3/9/2017,1607,248531,11371,135355.97,170387,2475,65,1126.4,3171.60,48.79384686,0.0263,84.2290,0.3552
39,3/8/2017,32,1429,420,2652.87,64776,1085,18,119.97,761.64,42.31333319,0.0166,82.9022,0.1575
12,3/22/2017,11,2159,16,11240.19,20055,290,4,111.59,526.75,131.6874971,0.0138,1021.8354,0.2118
19,3/13/2017,11,3420,44,10680.07,65239,771,2,201.53,1783.80,891.9000015,0.0026,970.9155,0.1130
49,2/25/2017,60,2383,96,4258.96,43141,1201,49,197.07,3832.75,78.21938647,0.0408,70.9827,0.0514
13,3/10/2017,71,6789,264,4815.50,10055,110,3,63.64,192.40,64.13333257,0.0273,67.8239,0.3308
47,3/14/2017,70,19559,90,8236.03,29764,890,33,77.61,2177.69,65.99060637,0.0371,117.6576,0.0356
30,3/18/2017,511,68571,2847,46663.14,46942,545,11,118.94,502.38,45.6709091,0.0202,91.3173,0.2368
41,2/23/2017,33,1447,75,11780.63,27225,278,6,251.89,615.50,102.5833333,0.0216,356.9888,0.4092
16,2/24/2017,195,6810,381,15502.91,6818,89,5,31.34,519.86,103.9720009,0.0562,79.5021,0.0603
27,3/20/2017,380,19204,2648,45950.18,85860,1597,48,1079.37,5594.76,116.5574998,0.0301,120.9215,0.1929
47,3/10/2017,55,15569,61,4031.33,25429,687,27,58.87,910.45,33.72037026,0.0393,73.2969,0.0647
32,3/5/2017,3,1459,3,2387.00,17276,208,1,139.86,296.00,296,0.0048,795.6667,0.4725
55,3/10/2017,18,6839,34,10303.58,153071,1523,9,1047.9,4545.16,505.0177765,0.0059,572.4211,0.2306
27,2/27/2017,437,17507,1865,55823.76,102869,1977,77,1538.6,8323.49,108.0972729,0.0389,127.7432,0.1849
42,2/27/2017,2076,79852,4503,300042.52,805125,6993,211,6172.51,16212.55,76.83672971,0.0302,144.5292,0.3807
55,3/14/2017,35,7874,52,26319.60,161596,1419,13,907.41,7495.82,576.6015343,0.0092,751.9886,0.1211
21,3/14/2017,8,1004,30,371.50,22451,294,3,25.68,106.30,35.43333308,0.0102,46.4375,0.2416
13,3/13/2017,80,6831,277,4865.00,8736,107,6,75.98,221.92,36.98666573,0.0561,60.8125,0.3424
47,2/23/2017,57,15240,64,4477.07,25314,698,21,46.8,1121.43,53.40142859,0.0301,78.5451,0.0417
23,3/22/2017,161,20654,562,33921.39,47738,862,11,245.28,1869.64,169.9672739,0.0128,210.6919,0.1312
44,3/7/2017,66,16716,201,5520.41,37431,404,9,94.34,340.73,37.85888852,0.0223,83.6426,0.2769
17,3/19/2017,176,17177,564,24418.33,72686,1073,23,187.24,2751.64,119.6365231,0.0214,138.7405,0.0680
1,3/4/2017,10,2457,18,5299.13,111058,1962,12,635.69,9173.49,764.457496,0.0061,529.9130,0.0693
54,3/3/2017,2,411,3,169.97,4875,42,1,23.05,154.98,154.9799957,0.0238,84.9850,0.1487
55,3/7/2017,18,6913,38,13363.23,140341,1427,6,920,3655.44,609.2399928,0.0042,742.4017,0.2517
9,2/23/2017,296,27922,865,88377.49,335728,5252,112,1326.69,27842.76,248.5960718,0.0213,298.5726,0.0476
52,3/14/2017,37,8284,78,22820.20,42582,599,9,286.68,1356.37,150.7077764,0.0150,616.7622,0.2114
49,3/13/2017,61,3068,73,3790.24,75667,1720,34,424.77,2087.52,61.39764752,0.0198,62.1351,0.2035
2,3/3/2017,34,1053,163,7465.07,39594,285,3,139.54,104.14,34.71333313,0.0105,219.5609,1.3399
40,3/8/2017,6,559,10,607.98,437,3,0,3.33,0.00,,0.0000,101.3300,
25,2/23/2017,323,5629,797,15437.20,0,0,0,0,0.00,,,47.7932,
27,3/17/2017,283,14099,1684,39003.43,70320,1312,43,955.45,5783.32,134.495814,0.0328,137.8213,0.1652
46,3/7/2017,386,20613,8590,100991.41,110471,1253,44,904.15,6511.83,147.9961366,0.0351,261.6358,0.1388
10,3/14/2017,282,6915,1678,83729.90,78796,1024,27,1031.45,3385.24,125.3792582,0.0264,296.9145,0.3047
19,2/26/2017,4,4046,9,5140.08,107464,1298,2,305.57,2102.00,1051,0.0015,1285.0200,0.1454
43,3/5/2017,209,16173,690,13156.53,57394,584,18,251.16,687.68,38.20444467,0.0308,62.9499,0.3652
11,3/20/2017,49,4799,62,5138.49,87386,1546,31,409.66,3825.46,123.4019351,0.0201,104.8671,0.1071
25,3/15/2017,325,6345,808,13893.39,23084,221,10,327.41,282.12,28.2119997,0.0452,42.7489,1.1605
52,3/20/2017,33,6438,67,23354.19,38315,545,6,234.54,2752.75,458.7916667,0.0110,707.7027,0.0852
50,3/16/2017,1,561,1,532.50,283,2,0,1,0.00,,0.0000,532.5000,
6,3/21/2017,1582,202443,4781,138892.09,246902,3007,74,1196.66,2374.87,32.09283769,0.0246,87.7953,0.5039
44,3/22/2017,79,17761,199,4989.70,60120,623,6,215.57,375.65,62.60833518,0.0096,63.1608,0.5739
7,3/5/2017,5,482,9,597.00,11960,49,1,25.73,76.00,76,0.0204,119.4000,0.3386
4,3/19/2017,1326,242188,7923,97204.80,231644,3301,70,1724.28,2995.04,42.78628578,0.0212,73.3068,0.5757
52,3/18/2017,29,5441,60,19518.58,39719,568,7,242.22,1929.93,275.7042852,0.0123,673.0545,0.1255
34,3/14/2017,29,3744,37,5322.64,35179,429,4,174.23,1185.83,296.4575043,0.0093,183.5393,0.1469
2,2/27/2017,39,1405,262,6594.20,36542,296,10,120.24,541.51,54.15099983,0.0338,169.0820,0.2220
5,3/21/2017,63,9022,241,2114.90,106186,1127,22,150.73,904.40,41.1090903,0.0195,33.5698,0.1667
4,2/23/2017,2290,270369,18935,223688.95,188598,2610,96,1831.27,5004.85,52.13385444,0.0368,97.6808,0.3659
32,2/26/2017,8,1660,36,1907.00,17691,221,6,146.55,785.00,130.8333333,0.0271,238.3750,0.1867
45,3/19/2017,0,232,0,0.00,22617,147,0,40.89,0.00,,0.0000,,
41,3/18/2017,2,568,4,79.50,15823,146,3,101.37,180.50,60.16666667,0.0205,39.7500,0.5616
42,3/12/2017,1875,76665,4266,207293.62,679843,6080,260,5045.01,16711.40,64.2746154,0.0428,110.5566,0.3019
18,3/2/2017,505,23763,3711,92720.45,29571,451,11,160.56,1387.54,126.139999,0.0244,183.6049,0.1157
20,3/6/2017,13,956,15,1951.97,21237,346,16,109.34,2520.52,157.532496,0.0462,150.1515,0.0434
55,3/13/2017,27,8145,43,24369.25,158118,1485,9,1020.92,4917.72,546.4133386,0.0061,902.5648,0.2076
21,3/22/2017,10,747,21,941.04,23360,249,6,29.2,561.22,93.53666464,0.0241,94.1040,0.0520
7,3/17/2017,0,285,0,0.00,2267,24,0,8.12,0.00,,0.0000,,
6,3/6/2017,1582,217509,5507,141695.29,45371,610,29,141.88,1578.60,54.43448202,0.0475,89.5672,0.0899
15,3/12/2017,39,3455,202,4288.92,77440,834,12,248.68,1122.69,93.55750283,0.0144,109.9723,0.2215
1,3/10/2017,17,2661,23,9091.60,106174,1705,8,575.8,3414.08,426.7599983,0.0047,534.8000,0.1687
34,2/28/2017,11,3999,15,2533.47,33534,491,4,195.27,612.30,153.0749989,0.0081,230.3155,0.3189
3,3/9/2017,126,2662,807,4947.91,122395,1570,81,203.9,2741.73,33.84851847,0.0516,39.2691,0.0744
35,3/12/2017,5875,1232,13455,319310.82,101766,627,16,406.75,1305.33,81.58312702,0.0255,54.3508,0.3116
17,3/2/2017,118,14139,406,17602.27,52813,899,23,156.17,3002.41,130.5395645,0.0256,149.1718,0.0520
44,3/16/2017,82,17349,224,6011.46,52735,569,15,190.86,629.54,41.96933327,0.0264,73.3105,0.3032
9,3/14/2017,262,25826,774,56759.64,353682,5506,99,1394.38,8838.08,89.27353551,0.0180,216.6398,0.1578
44,3/2/2017,60,19878,204,5559.81,35140,437,7,89.4,208.82,29.83142826,0.0160,92.6635,0.4281
19,3/6/2017,10,3326,20,8301.89,64945,838,2,204.19,372.79,186.3950005,0.0024,830.1890,0.5477
35,2/28/2017,4583,805,10603,251579.50,88540,575,26,327.31,686.68,26.41076957,0.0452,54.8941,0.4767
30,3/5/2017,742,80096,3638,54916.13,44971,556,13,142.42,494.88,38.06769298,0.0234,74.0110,0.2878
33,3/10/2017,1500,29396,6229,150872.73,101986,987,63,1135.61,3524.21,55.93984072,0.0638,100.5818,0.3222
32,3/11/2017,5,1337,32,10426.88,15948,208,5,126.33,16107.11,3221.422021,0.0240,2085.3760,0.0078
4,3/10/2017,1648,233435,11166,128664.88,175067,2443,62,1166.81,3149.94,50.80548431,0.0254,78.0733,0.3704
50,3/5/2017,13,931,13,9217.47,34410,352,3,149.25,2853.00,951,0.0085,709.0359,0.0523
20,3/22/2017,7,598,8,784.47,11517,190,5,50.62,366.73,73.34599991,0.0263,112.0671,0.1380
53,3/10/2017,271,22218,437,18330.48,115670,1464,41,470.22,1614.30,39.37317095,0.0280,67.6401,0.2913
47,3/18/2017,36,14655,57,3020.30,29339,802,19,58.46,986.96,51.94526281,0.0237,83.8972,0.0592
34,3/21/2017,16,2796,19,2532.36,20730,273,5,103.46,999.72,199.9440033,0.0183,158.2725,0.1035
55,2/25/2017,11,4767,12,4355.10,145398,1532,5,822.3,2018.97,403.7939972,0.0033,395.9182,0.4073
55,3/5/2017,26,7265,47,12104.77,157301,1714,18,929.11,5015.92,278.6622194,0.0105,465.5681,0.1852
43,3/11/2017,211,15831,672,12060.35,59089,592,14,246.93,383.87,27.4192855,0.0236,57.1581,0.6433
48,2/23/2017,48,7014,1542,5921.42,25398,432,5,250.64,699.89,139.9779984,0.0116,123.3629,0.3581
32,2/23/2017,18,2514,64,17694.60,26471,363,7,277.83,8881.20,1268.742859,0.0193,983.0333,0.0313
9,2/25/2017,244,26299,675,64520.43,369904,6006,116,1332.27,28987.78,249.8946537,0.0193,264.4280,0.0460
49,3/6/2017,87,3355,188,7391.31,66824,1660,67,291.67,6120.75,91.35447743,0.0404,84.9576,0.0477
13,2/28/2017,41,4336,82,1597.00,10770,126,7,80.59,266.94,38.13428497,0.0556,38.9512,0.3019
30,3/8/2017,812,86881,3702,57888.42,41674,505,14,132.36,429.12,30.65142853,0.0277,71.2912,0.3084
6,3/13/2017,6384,574911,39109,462787.31,102348,1488,87,559.64,2735.95,31.44770076,0.0585,72.4917,0.2046
22,3/4/2017,11,4804,13,17088.00,13996,101,0,73.63,0.00,,0.0000,1553.4545,
26,3/12/2017,79,18739,102,7291.98,33482,369,6,171.59,269.21,44.86833318,0.0163,92.3035,0.6374
17,3/20/2017,162,17252,460,22095.84,75615,1123,20,229.5,2452.45,122.6224998,0.0178,136.3941,0.0936
47,3/11/2017,46,14514,59,3775.03,23772,668,25,47.85,874.53,34.98119949,0.0374,82.0659,0.0547
20,3/7/2017,10,889,10,912.81,19864,298,6,98.61,587.78,97.96333313,0.0201,91.2810,0.1678
1,3/11/2017,10,3486,12,4214.15,125323,2402,16,661.91,11445.76,715.3599954,0.0067,421.4150,0.0578
19,3/8/2017,5,2950,8,4296.12,63111,814,0,186.42,0.00,,0.0000,859.2240,
30,2/23/2017,894,96028,4099,58917.08,44154,533,15,132.93,366.90,24.45999985,0.0281,65.9028,0.3623
44,2/26/2017,113,20849,312,8364.56,34948,388,2,75.09,111.82,55.91000175,0.0052,74.0227,0.6715
23,3/5/2017,238,23455,1071,62591.36,46767,945,16,224.37,6268.13,391.7581239,0.0169,262.9889,0.0358
50,3/14/2017,4,795,5,1521.66,18900,189,1,89.77,1454.00,1454,0.0053,380.4146,0.0617
47,3/15/2017,62,18928,83,5123.52,29525,766,10,65.78,492.47,49.24699974,0.0131,82.6374,0.1336
6,2/28/2017,1583,156646,5049,135048.84,217153,2027,100,1200.43,4387.03,43.87030001,0.0493,85.3120,0.2736
34,3/20/2017,15,3240,22,3316.93,25890,344,7,144.52,1029.70,147.1000017,0.0203,221.1287,0.1404
44,3/15/2017,62,16299,170,4063.58,55303,659,16,193.37,1034.37,64.64812446,0.0243,65.5416,0.1869
26,2/26/2017,78,19943,98,6647.22,28244,394,12,210.15,811.01,67.58416621,0.0305,85.2208,0.2591
46,3/8/2017,389,21436,7368,90422.45,101783,1124,36,898.03,4070.89,113.0802762,0.0320,232.4485,0.2206
40,3/5/2017,11,427,19,1621.99,393,1,0,1.4,0.00,,0.0000,147.4536,
16,3/16/2017,154,3331,295,11392.73,9362,108,6,62.87,382.87,63.81166585,0.0556,73.9788,0.1642
31,3/22/2017,122,14504,746,9619.42,43595,740,14,246.05,757.94,54.13857128,0.0189,78.8477,0.3246
40,2/28/2017,13,457,24,2055.99,224,1,0,0.6,0.00,,0.0000,158.1531,
46,3/17/2017,247,18235,4692,54048.22,116346,1337,40,850.61,3305.44,82.63600063,0.0299,218.8187,0.2573
23,3/16/2017,158,19349,624,30891.79,48110,886,13,291.11,1365.96,105.073849,0.0147,195.5177,0.2131
55,2/23/2017,11,4426,11,5436.29,101343,945,3,585.82,1849.71,616.5699972,0.0032,494.2082,0.3167
9,3/7/2017,266,24800,1133,58955.94,323965,5240,96,1208.95,19986.19,208.1894803,0.0183,221.6389,0.0605
1,2/25/2017,18,2975,21,10552.54,127157,2339,15,723.14,9057.50,603.8333364,0.0064,586.2522,0.0798
10,3/13/2017,221,6450,1957,65441.34,77013,979,30,969.9,3518.33,117.277666,0.0306,296.1147,0.2757
7,3/10/2017,2,387,2,84.00,2339,22,0,18.34,0.00,,0.0000,42.0000,
16,3/7/2017,163,7286,307,12357.65,6735,72,5,28.15,402.38,80.47600098,0.0694,75.8138,0.0700
18,3/12/2017,479,19100,2730,70771.53,29826,485,14,91.31,1237.76,88.4114275,0.0289,147.7485,0.0738
35,2/27/2017,5792,1075,13426,309214.29,94804,619,19,363.91,767.54,40.39684316,0.0307,53.3864,0.4741
18,3/14/2017,548,24947,4060,98892.74,31254,518,9,98.6,916.91,101.8788893,0.0174,180.4612,0.1075
17,3/14/2017,109,12928,288,18029.35,76049,1160,18,276.14,3157.15,175.3972242,0.0155,165.4069,0.0875
8,3/13/2017,579,15411,970,19115.11,86796,1798,72,243.05,3493.98,48.52750063,0.0400,33.0140,0.0696
19,3/20/2017,7,3440,23,7140.20,86072,955,2,305.35,3180.00,1590,0.0021,1020.0286,0.0960
24,3/21/2017,26,1200,61,1226.17,32754,464,4,61.08,105.64,26.40999985,0.0086,47.1604,0.5782
12,3/19/2017,9,2331,9,4049.55,23903,332,1,119.77,174.95,174.9499969,0.0030,449.9500,0.6846
44,2/24/2017,56,14002,189,4785.41,27976,348,5,65.13,260.67,52.13400116,0.0144,85.4538,0.2499
54,3/7/2017,2,464,4,159.96,6695,58,0,26.33,0.00,,0.0000,79.9800,
37,3/11/2017,302,23107,787,30875.54,61723,754,12,385.13,759.58,63.29833237,0.0159,102.2369,0.5070
34,3/16/2017,19,3037,24,3904.30,28381,337,2,136.5,366.96,183.4800034,0.0059,205.4895,0.3720
19,2/28/2017,7,2554,18,5183.00,64198,786,2,187.12,913.57,456.7850037,0.0025,740.4286,0.2048
42,3/3/2017,1657,65967,3634,207004.23,637817,5465,184,4804.31,12593.14,68.44097809,0.0337,124.9271,0.3815
53,3/13/2017,249,22952,492,21744.94,120746,1486,41,505.94,1927.55,47.01341471,0.0276,87.3291,0.2625
55,2/28/2017,19,3550,28,15522.47,110043,1137,5,650.83,2715.02,543.0039886,0.0044,816.9721,0.2397
44,2/25/2017,46,13685,106,2931.37,29605,321,7,62.64,209.80,29.97142873,0.0218,63.7254,0.2986
51,2/26/2017,78,975,268,8402.39,10675,103,6,209.09,636.77,106.1283321,0.0583,107.7229,0.3284
41,3/17/2017,21,1182,47,4675.49,21353,245,6,171.18,677.05,112.8416667,0.0245,222.6424,0.2528
15,3/11/2017,68,3260,166,8156.03,74695,793,28,243.14,2112.01,75.42892899,0.0353,119.9416,0.1151
18,3/9/2017,545,21742,3495,93054.75,30921,445,14,90.27,1015.72,72.55142954,0.0315,170.7427,0.0889
37,2/24/2017,239,16387,694,32763.63,82655,854,11,612.62,567.30,51.57272755,0.0129,137.0863,1.0799
13,3/6/2017,60,8758,191,3332.50,8970,112,3,75.57,177.99,59.33000056,0.0268,55.5417,0.4246
43,2/25/2017,214,15611,485,10343.57,82141,822,29,302.59,967.84,33.37379337,0.0353,48.3344,0.3126
48,2/27/2017,39,3505,1229,8054.62,29638,484,7,290.32,2182.00,311.7142805,0.0145,206.5287,0.1331
2,3/15/2017,37,1835,275,4750.92,31306,282,11,113.41,1051.92,95.6290897,0.0390,128.4032,0.1078
33,3/19/2017,1883,35758,7679,180050.44,105959,1017,69,1211.14,3363.09,48.74043528,0.0678,95.6189,0.3601
29,3/15/2017,10,1364,20,418.25,36279,614,8,170.89,431.19,53.89874911,0.0130,41.8250,0.3963
26,3/17/2017,58,15357,75,7078.75,25302,299,5,144.37,249.75,49.94999924,0.0167,122.0474,0.5781
25,3/17/2017,277,4888,742,12929.93,18555,156,10,214.69,296.23,29.62300043,0.0641,46.6784,0.7247
52,3/10/2017,25,8049,74,22275.74,38796,508,10,264.88,5007.07,500.7070072,0.0197,891.0296,0.0529
10,3/7/2017,266,8095,1811,85777.23,79487,1073,38,1113.47,11129.46,292.8805286,0.0354,322.4708,0.1000
33,3/14/2017,1213,25767,4645,113374.85,88197,811,64,933.23,2641.82,41.27843776,0.0789,93.4665,0.3533
24,2/25/2017,11,1339,13,313.61,46753,631,4,104.98,162.25,40.56249905,0.0063,28.5100,0.6470
51,3/7/2017,92,1044,330,9989.77,11936,114,6,173.72,649.79,108.2983373,0.0526,108.5844,0.2673
49,3/14/2017,89,3170,221,8561.80,74519,1710,49,425.99,5391.57,110.0320409,0.0287,96.2000,0.0790
17,2/23/2017,96,14492,271,16008.26,57886,921,13,170.23,2178.24,167.5569242,0.0141,166.7527,0.0782
39,3/5/2017,32,1380,127,1259.61,66641,1117,16,90.51,506.59,31.66187465,0.0143,39.3628,0.1787
8,3/9/2017,880,19938,1412,31021.69,69649,1356,48,205.43,1704.31,35.50645896,0.0354,35.2519,0.1205
27,2/23/2017,321,14713,1346,36216.42,110783,1933,65,1514.61,9385.49,144.3921529,0.0336,112.8237,0.1614
34,2/23/2017,27,5050,37,7106.91,39302,590,13,244.92,3655.00,281.153845,0.0220,263.2189,0.0670
44,3/14/2017,76,17961,232,5670.21,56825,690,10,206.81,365.36,36.53599939,0.0145,74.6080,0.5660
13,2/23/2017,99,4999,267,5389.00,10656,156,6,84.52,261.28,43.54666646,0.0385,54.4343,0.3235
15,3/13/2017,63,3858,180,17456.36,74018,775,25,250.58,2988.17,119.5267995,0.0323,277.0851,0.0839
54,3/11/2017,2,528,3,99.97,24026,144,0,135.76,0.00,,0.0000,49.9850,
6,2/26/2017,2355,206755,8671,214308.24,246851,2653,136,1198.74,7594.84,55.84441192,0.0513,91.0014,0.1578
1,3/14/2017,34,3567,45,21782.37,122162,1985,16,680.84,14775.12,923.4449936,0.0081,640.6579,0.0461
45,3/10/2017,2,431,2,130.99,49392,300,1,102.46,64.99,64.98999786,0.0033,65.4950,1.5766
3,3/11/2017,118,2530,525,3365.11,112905,1513,82,199.7,2282.32,27.83317068,0.0542,28.5179,0.0875
37,3/19/2017,242,15711,501,19646.30,67536,823,16,405.09,1070.94,66.93374944,0.0194,81.1831,0.3783
